episode,episode_reward,episode_is,episode_env_reward,episode_leftover_penalty,completed,mean_loss,epsilon,steps,strategy,is_twap
962,-782.1897858041959,782.1897858041959,-752.9777496713834,0.0,1,0.8346304098765055,0.68878,9,dqn2_is_aligned,0
963,-1117.4064680625006,1117.4064680625006,-1117.4064680625006,0.0,1,1.0330071151256561,0.6879725,17,dqn2_is_aligned,0
964,-1012.088958519338,1012.088958519338,-1003.2577207263693,0.0,1,0.9044031538069248,0.6872125,16,dqn2_is_aligned,0
965,-1268.9337585615071,1268.9337585615071,-1293.2537048505696,0.0,1,0.9244745121552393,0.6865950000000001,13,dqn2_is_aligned,0
966,-1008.5452884695856,1008.5452884695856,-1015.6494754813043,0.0,1,0.6226802930235863,0.6856450000000001,20,dqn2_is_aligned,0
967,-1027.5316946376818,1027.5316946376818,-1027.5316946376818,0.0,1,0.5885169049104054,0.6849324999999999,15,dqn2_is_aligned,0
968,-1640.8481853120388,1640.8481853120388,-1640.8481853120388,0.0,1,0.8349810361862182,0.6844574999999999,10,dqn2_is_aligned,0
969,-2183.5603483970976,2183.5603483970976,-2183.5603483970976,0.0,1,0.7860366851091385,0.6839824999999999,10,dqn2_is_aligned,0
970,-1682.8376416554179,1682.8376416554179,-1681.5873975147929,0.0,1,0.73909173480102,0.6833175,14,dqn2_is_aligned,0
971,-1410.9789733666448,1410.9789733666448,-1410.9789733666448,0.0,1,0.2790885269641876,0.6832225000000001,2,dqn2_is_aligned,0
972,-938.0337175394823,938.0337175394823,-938.0337175394823,0.0,1,0.912771999835968,0.6830324999999999,4,dqn2_is_aligned,0
973,-1313.2678413390977,1313.2678413390977,-1313.2678413390977,0.0,1,0.4982573240995407,0.6828425,4,dqn2_is_aligned,0
974,-897.8153514400179,897.8153514400179,-897.8153514400179,0.0,1,0.7333840628465017,0.682415,9,dqn2_is_aligned,0
975,-1400.398065228514,1400.398065228514,-1399.7687317324203,0.0,1,0.6926957598099341,0.6817975000000001,13,dqn2_is_aligned,0
976,-922.6276676514269,922.6276676514269,-926.1865055420519,0.0,1,0.9077476996641892,0.68118,13,dqn2_is_aligned,0
977,-1039.8458461911925,1039.8458461911925,-1020.5980434568177,0.0,1,0.942507928609848,0.6804675,15,dqn2_is_aligned,0
978,-2195.013722475282,2195.013722475282,-2195.013722475282,0.0,1,1.065585325161616,0.6801825,6,dqn2_is_aligned,0
979,-1925.2953480994943,1925.2953480994943,-1925.2953480994943,0.0,1,0.8635524213314056,0.6800875,2,dqn2_is_aligned,0
980,-793.182191757681,793.182191757681,-690.750795273306,0.0,1,0.7288359140648561,0.67928,17,dqn2_is_aligned,0
981,-1674.2098267543402,1674.2098267543402,-1674.2098267543402,0.0,1,0.6347898443539938,0.6791375,3,dqn2_is_aligned,0
982,-769.58329230751,769.58329230751,-768.832559885635,0.0,1,0.7827091030776501,0.6787575,8,dqn2_is_aligned,0
983,-1044.887495847971,1044.887495847971,-1038.7717121565647,0.0,1,0.7361254725191329,0.67833,9,dqn2_is_aligned,0
984,-1382.053266843232,1382.053266843232,-1381.983198483857,0.0,1,0.7707180061510631,0.677665,14,dqn2_is_aligned,0
985,-1020.5716850131802,1020.5716850131802,-1054.6239311069303,0.0,1,0.6541599730650584,0.67738,6,dqn2_is_aligned,0
986,-967.4230005499687,967.4230005499687,-915.6092798468437,0.0,1,0.6829312606291338,0.6768575,11,dqn2_is_aligned,0
987,-1070.8020401728284,1070.8020401728284,-1072.9441300165784,0.0,1,0.5417212508618832,0.6764775000000001,8,dqn2_is_aligned,0
988,-1478.0655589877251,1478.0655589877251,-1478.0655589877251,0.0,1,0.5592681547770133,0.67586,13,dqn2_is_aligned,0
989,-1491.0110261954994,1491.0110261954994,-1491.0110261954994,0.0,1,0.8047343343496323,0.67567,4,dqn2_is_aligned,0
990,-1102.1759636874522,1102.1759636874522,-1102.1759636874522,0.0,1,0.7413657046854496,0.67529,8,dqn2_is_aligned,0
991,-1125.3118405881874,1125.3118405881874,-1125.3118405881874,0.0,1,0.8521499087413152,0.67472,12,dqn2_is_aligned,0
992,-916.3561694736374,916.3561694736374,-916.3561694736374,0.0,1,0.9232030510902405,0.6744825,5,dqn2_is_aligned,0
993,-2503.2249450682684,2503.2249450682684,-2503.2249450682684,0.0,1,0.5653864145278931,0.674435,1,dqn2_is_aligned,0
994,-1212.3330976790492,1212.3330976790492,-1212.3330976790492,0.0,1,0.5531076921357049,0.6740075,9,dqn2_is_aligned,0
995,-1469.1237695761456,1469.1237695761456,-1429.6642969198956,0.0,1,0.7965377298268405,0.673485,11,dqn2_is_aligned,0
996,-2501.437530517478,2501.437530517478,-2501.437530517478,0.0,1,1.2800184488296509,0.6734375,1,dqn2_is_aligned,0
997,-1904.4824581263822,1904.4824581263822,-1904.4824581263822,0.0,1,0.8742847219109535,0.6730575000000001,8,dqn2_is_aligned,0
998,-1883.1167581126338,1883.1167581126338,-1903.5066506907588,0.0,1,0.8009501632891203,0.6721550000000001,19,dqn2_is_aligned,0
999,-1086.1473823244262,1086.1473823244262,-1088.8417792970824,0.0,1,0.7868194182713827,0.671585,12,dqn2_is_aligned,0
1000,-1104.218297786174,1104.218297786174,-1124.4278925127364,0.0,1,0.6592916051546732,0.6705875,21,dqn2_is_aligned,0
1001,-1910.640526879868,1910.640526879868,-1889.0719843993993,0.0,1,0.9584272041916847,0.6701125,10,dqn2_is_aligned,0
1002,-1344.2562304100973,1344.2562304100973,-1344.2562304100973,0.0,1,0.7625153362751007,0.6700175,2,dqn2_is_aligned,0
1003,-1710.9054724962816,1710.9054724962816,-1710.9054724962816,0.0,1,0.8006693422794342,0.6699225,2,dqn2_is_aligned,0
1004,-2501.3125610350926,2501.3125610350926,-2501.3125610350926,0.0,1,0.8807262778282166,0.669875,1,dqn2_is_aligned,0
1005,-748.8301146282877,748.8301146282877,-748.8301146282877,0.0,1,0.5844952799379826,0.669495,8,dqn2_is_aligned,0
1006,-1440.9847690395186,1440.9847690395186,-1430.4739658168623,0.0,1,0.6388778388500214,0.6688775,13,dqn2_is_aligned,0
1007,-1661.6091338445246,1661.6091338445246,-1616.8806182195246,0.0,1,0.8005293791110699,0.6682600000000001,13,dqn2_is_aligned,0
1008,-1407.7493536241004,1407.7493536241004,-1388.1279546983192,0.0,1,1.064152181148529,0.6679275,7,dqn2_is_aligned,0
1009,-1013.1822782398682,1013.1822782398682,-1010.9901395679932,0.0,1,0.6983199268579483,0.6671675,16,dqn2_is_aligned,0
1010,-1906.0467234885007,1906.0467234885007,-1906.0467234885007,0.0,1,0.6241419762372971,0.6669775,4,dqn2_is_aligned,0
1011,-737.2360007507219,737.2360007507219,-737.2360007507219,0.0,1,0.7868387599786123,0.6664075,12,dqn2_is_aligned,0
1012,-837.4677375967065,837.4677375967065,-824.556970995144,0.0,1,0.6647228995958964,0.6661225,6,dqn2_is_aligned,0
1013,-1711.1776955970213,1711.1776955970213,-1711.1776955970213,0.0,1,0.7710088193416595,0.6660275,2,dqn2_is_aligned,0
1014,-2188.301938609665,2188.301938609665,-2188.301938609665,0.0,1,0.4794874240954717,0.6658850000000001,3,dqn2_is_aligned,0
1015,-1310.7601466839606,1310.7601466839606,-1320.7699123089606,0.0,1,0.6130866280623845,0.6655525,7,dqn2_is_aligned,0
1016,-1683.8537406945989,1683.8537406945989,-1684.1039848352239,0.0,1,0.678338686004281,0.6651725,8,dqn2_is_aligned,0
1017,-1896.2213338285826,1896.2213338285826,-1896.3914998442076,0.0,1,0.8072997430960337,0.6646025,12,dqn2_is_aligned,0
1018,-959.297586059456,959.297586059456,-958.937234496956,0.0,1,0.6661530832449595,0.6643175,6,dqn2_is_aligned,0
1019,-2514.3374633788653,2514.3374633788653,-2514.3374633788653,0.0,1,0.5261787176132202,0.66427,1,dqn2_is_aligned,0
1020,-1252.367101435709,1252.367101435709,-1252.367101435709,0.0,1,0.7273620731300778,0.6638425,9,dqn2_is_aligned,0
1021,-890.8315434065855,890.8315434065855,-868.9541630354918,0.0,1,0.8387579984135098,0.6634150000000001,9,dqn2_is_aligned,0
1022,-1437.7785342177015,1437.7785342177015,-1437.3581240614515,0.0,1,0.6695115901529789,0.663035,8,dqn2_is_aligned,0
1023,-1892.521241349024,1892.521241349024,-1892.1712047279302,0.0,1,0.7470579594373703,0.66256,10,dqn2_is_aligned,0
1024,-1893.5423855593606,1893.5423855593606,-1894.9737820437356,0.0,1,0.5262387096881866,0.6620375000000001,11,dqn2_is_aligned,0
1025,-921.965373851779,921.965373851779,-909.142864086154,0.0,1,0.6484318801334926,0.661705,7,dqn2_is_aligned,0
1026,-651.2477323758395,651.2477323758395,-642.5895292508395,0.0,1,0.8417777319749197,0.6609925000000001,15,dqn2_is_aligned,0
1027,-1928.4765403958595,1928.4765403958595,-1885.5846946927345,0.0,1,1.654373933871587,0.66085,3,dqn2_is_aligned,0
1028,-1077.4384844008077,1077.4384844008077,-1082.4433672133077,0.0,1,1.3819398369107927,0.6605175000000001,7,dqn2_is_aligned,0
1029,-1641.6483338005935,1641.6483338005935,-1635.249041808406,0.0,1,0.9135561351265226,0.6598525,14,dqn2_is_aligned,0
1030,-2184.4197279189893,2184.4197279189893,-2184.4197279189893,0.0,1,0.6421418533875392,0.659235,13,dqn2_is_aligned,0
1031,-1008.6053299336907,1008.6053299336907,-1008.4451736836907,0.0,1,0.56257444024086,0.6585225,15,dqn2_is_aligned,0
1032,-1087.2667621539056,1087.2667621539056,-1087.2667621539056,0.0,1,0.7129149635632833,0.6580950000000001,9,dqn2_is_aligned,0
1033,-1624.461670271433,1624.461670271433,-1623.310547224558,0.0,1,0.6148953702714708,0.6576675000000001,9,dqn2_is_aligned,0
1034,-1293.7925384299774,1293.7925384299774,-1263.18328550029,0.0,1,0.6360073119401932,0.6571925000000001,10,dqn2_is_aligned,0
1035,-1660.8973481198814,1660.8973481198814,-1660.8973481198814,0.0,1,0.7871620357036591,0.6570025,4,dqn2_is_aligned,0
1036,-805.7673086297999,805.7673086297999,-796.5783437860499,0.0,1,0.6863088719546795,0.6566225,8,dqn2_is_aligned,0
1037,-1530.9719541233487,1530.9719541233487,-1530.9719541233487,0.0,1,0.7122537195682526,0.6565275,2,dqn2_is_aligned,0
1038,-1193.302999338565,1193.302999338565,-1193.302999338565,0.0,1,0.6462689583951776,0.6560050000000001,11,dqn2_is_aligned,0
1039,-1530.1457710021625,1530.1457710021625,-1530.1457710021625,0.0,1,0.7728414684534073,0.655815,4,dqn2_is_aligned,0
1040,-1222.3981898129691,1222.3981898129691,-1124.4039881528129,0.0,1,0.5865597203373909,0.6552450000000001,12,dqn2_is_aligned,0
1041,-670.7425931550005,670.7425931550005,-670.7425931550005,0.0,1,0.4937008947134018,0.6547700000000001,10,dqn2_is_aligned,0
1042,-1033.8042750733318,1033.8042750733318,-1018.0689235108318,0.0,1,0.5851025342941284,0.6545325,5,dqn2_is_aligned,0
1043,-1412.8603284717126,1412.8603284717126,-1419.9855115771813,0.0,1,0.5158747732639313,0.6544375,2,dqn2_is_aligned,0
1044,-1688.0600375333029,1688.0600375333029,-1688.0600375333029,0.0,1,0.5083056688308716,0.6542,5,dqn2_is_aligned,0
1045,-1123.4437958636045,1123.4437958636045,-1123.4437958636045,0.0,1,0.6098143756389618,0.65401,4,dqn2_is_aligned,0
1046,-1442.9583668584323,1442.9583668584323,-1439.3848805303073,0.0,1,0.6061443878071648,0.6533450000000001,14,dqn2_is_aligned,0
1047,-1893.7170993325612,1893.7170993325612,-1889.6481296059987,0.0,1,0.8151990994811058,0.652965,8,dqn2_is_aligned,0
1048,-982.8483822433147,982.8483822433147,-984.1330502120647,0.0,1,0.7389532141387463,0.652585,8,dqn2_is_aligned,0
1049,-1928.9776502031416,1928.9776502031416,-1928.9776502031416,0.0,1,0.572237491607666,0.6523000000000001,6,dqn2_is_aligned,0
1050,-2514.887542724523,2514.887542724523,-2514.887542724523,0.0,1,0.2081718146800995,0.6522525,1,dqn2_is_aligned,0
1051,-786.3321010504432,786.3321010504432,-792.9147426520057,0.0,1,0.7222518920898438,0.6514925,16,dqn2_is_aligned,0
1052,-818.1373410774419,818.1373410774419,-812.6219602180669,0.0,1,0.7221774856249491,0.6509225000000001,12,dqn2_is_aligned,0
1053,-811.6767657912435,811.6767657912435,-811.916633955306,0.0,1,0.8809207636449072,0.6500675,18,dqn2_is_aligned,0
1054,-880.8228930170886,880.8228930170886,-910.9576586420886,0.0,1,0.8578068315982819,0.6494975000000001,12,dqn2_is_aligned,0
1055,-732.0897994172145,732.0897994172145,-732.0897994172145,0.0,1,0.7639103651046752,0.6492600000000001,5,dqn2_is_aligned,0
1056,-1535.5773623749926,1535.5773623749926,-1535.5773623749926,0.0,1,0.6488842368125916,0.649165,2,dqn2_is_aligned,0
1057,-1899.2975106394138,1899.2975106394138,-1897.8661141550388,0.0,1,0.4949784055352211,0.648595,12,dqn2_is_aligned,0
1058,-616.0212214242428,616.0212214242428,-615.8311579476803,0.0,1,0.8016506731510162,0.6476925,19,dqn2_is_aligned,0
1059,-803.9089301639689,803.9089301639689,-802.3073676639689,0.0,1,0.6968007236719131,0.6470275000000001,14,dqn2_is_aligned,0
1060,-813.2469710457991,813.2469710457991,-813.2469710457991,0.0,1,0.6902267709374428,0.6466475,8,dqn2_is_aligned,0
1061,-1248.3714867411238,1248.3714867411238,-1265.63668449503,0.0,1,0.7171590775251389,0.6461725,10,dqn2_is_aligned,0
1062,-1904.3337279400905,1904.3337279400905,-1904.3337279400905,0.0,1,0.8594396710395813,0.645935,5,dqn2_is_aligned,0
1063,-1161.933597497355,1161.933597497355,-1166.538089684855,0.0,1,0.9608366757631301,0.64546,10,dqn2_is_aligned,0
1064,-1231.8328240958854,1231.8328240958854,-1231.8328240958854,0.0,1,0.7608969425782561,0.6447,16,dqn2_is_aligned,0
1065,-2514.737548828066,2514.737548828066,-2514.737548828066,0.0,1,0.7611990372339884,0.6445575,3,dqn2_is_aligned,0
1066,-2189.6623743755595,2189.6623743755595,-2189.7024134380595,0.0,1,0.45667404267523026,0.6441300000000001,9,dqn2_is_aligned,0
1067,-1237.9567036010544,1237.9567036010544,-1237.9567036010544,0.0,1,0.5714613020420074,0.6438925,5,dqn2_is_aligned,0
1068,-691.9379775213663,691.9379775213663,-691.9379775213663,0.0,1,0.6791545301675797,0.6430375,18,dqn2_is_aligned,0
1069,-1476.647634496855,1476.647634496855,-1484.9106960202926,0.0,1,0.7086056145754728,0.6419925,22,dqn2_is_aligned,0
1070,-1662.792594356332,1662.792594356332,-1662.1857217977383,0.0,1,0.5637200739648607,0.6415649999999999,9,dqn2_is_aligned,0
1071,-1896.3391140731283,1896.3391140731283,-1896.3391140731283,0.0,1,0.6360294039432819,0.6409475,13,dqn2_is_aligned,0
1072,-980.6197896273023,980.6197896273023,-1030.5816426546462,0.0,1,0.7391762071185641,0.64052,9,dqn2_is_aligned,0
1073,-1472.1345287209833,1472.1345287209833,-1472.1295238381708,0.0,1,0.6105999946594238,0.6401875,7,dqn2_is_aligned,0
1074,-2511.06246948234,2511.06246948234,-2511.06246948234,0.0,1,0.6890673637390137,0.6401399999999999,1,dqn2_is_aligned,0
1075,-1694.5200693011368,1694.5200693011368,-1694.5200693011368,0.0,1,0.5518604119618734,0.6397125,9,dqn2_is_aligned,0
1076,-1427.3073432494505,1427.3073432494505,-1427.3073432494505,0.0,1,0.7595252184306874,0.6389050000000001,17,dqn2_is_aligned,0
1077,-1674.5438574469445,1674.5438574469445,-1683.061557642257,0.0,1,0.5789498559066227,0.6385725,7,dqn2_is_aligned,0
1078,-1208.8714886807297,1208.8714886807297,-1209.7423382901047,0.0,1,0.8785359731742314,0.6382399999999999,7,dqn2_is_aligned,0
1079,-699.3324478195498,699.3324478195498,-699.3324478195498,0.0,1,0.8884289728270637,0.6378125000000001,9,dqn2_is_aligned,0
1080,-1089.767414886686,1089.767414886686,-1089.767414886686,0.0,1,0.673714874421849,0.637005,17,dqn2_is_aligned,0
1081,-966.8700260458407,966.8700260458407,-965.4729923544345,0.0,1,0.6137159395477046,0.6359125000000001,23,dqn2_is_aligned,0
1082,-1304.462399526385,1304.462399526385,-1290.7456636865413,0.0,1,0.910966287056605,0.6353424999999999,12,dqn2_is_aligned,0
1083,-1224.7818417826668,1224.7818417826668,-1212.4507870951668,0.0,1,0.7133187581511105,0.6345350000000001,17,dqn2_is_aligned,0
1084,-990.6090736018513,990.6090736018513,-975.0005530940388,0.0,1,0.6038190931081772,0.6340600000000001,10,dqn2_is_aligned,0
1085,-964.2385696577494,964.2385696577494,-951.8364700483744,0.0,1,0.7524852156639099,0.6338225,5,dqn2_is_aligned,0
1086,-1320.3947067260629,1320.3947067260629,-1320.3947067260629,0.0,1,0.743999794125557,0.6336325,4,dqn2_is_aligned,0
1087,-1451.1633402431137,1451.1633402431137,-1451.1633402431137,0.0,1,0.6930418635408083,0.6330625000000001,12,dqn2_is_aligned,0
1088,-2179.705403050855,2179.705403050855,-2152.9882399649173,0.0,1,0.7881320466597875,0.6322075,18,dqn2_is_aligned,0
1089,-1913.2459646398556,1913.2459646398556,-1912.3260427648556,0.0,1,0.8399911958437699,0.6315900000000001,13,dqn2_is_aligned,0
1090,-2179.245661004822,2179.245661004822,-2183.6718084657596,0.0,1,0.9378199815750122,0.6308775,15,dqn2_is_aligned,0
1091,-1332.9501227843302,1332.9501227843302,-1332.9501227843302,0.0,1,0.6346620619297028,0.6306875000000001,4,dqn2_is_aligned,0
1092,-1880.5282783798216,1880.5282783798216,-1880.6878853134153,0.0,1,0.5565202602973351,0.63007,13,dqn2_is_aligned,0
1093,-1509.6133493703564,1509.6133493703564,-1509.217963628169,0.0,1,0.5960738035765561,0.6295474999999999,11,dqn2_is_aligned,0
1094,-2502.387542724591,2502.387542724591,-2502.387542724591,0.0,1,0.5650864839553833,0.6295,1,dqn2_is_aligned,0
1095,-1634.588324600714,1634.588324600714,-1619.573676163214,0.0,1,0.9352758458027473,0.6288825,13,dqn2_is_aligned,0
1096,-1478.4517800938033,1478.4517800938033,-1478.4517800938033,0.0,1,0.6972011953592301,0.6284075,10,dqn2_is_aligned,0
1097,-1026.6122152787484,1026.6122152787484,-1018.1224081498423,0.0,1,0.647444179902474,0.6272675000000001,24,dqn2_is_aligned,0
1098,-2515.4624938963934,2515.4624938963934,-2515.4624938963934,0.0,1,0.7356696128845215,0.62722,1,dqn2_is_aligned,0
1099,-998.2151560407631,998.2151560407631,-998.2151560407631,0.0,1,0.7829236558505467,0.6268875,7,dqn2_is_aligned,0
1100,-667.7591825182452,667.7591825182452,-660.8624540026202,0.0,1,0.5615929156541825,0.6264125,10,dqn2_is_aligned,0
1101,-779.0029753757591,779.0029753757591,-783.2471160007591,0.0,1,0.6633742517895169,0.6255575,18,dqn2_is_aligned,0
1102,-758.3480164054603,758.3480164054603,-738.3895203117103,0.0,1,0.8330222879137311,0.6252249999999999,7,dqn2_is_aligned,0
1103,-2189.5381684398762,2189.5381684398762,-2189.5381684398762,0.0,1,0.7001436416591916,0.62456,14,dqn2_is_aligned,0
1104,-871.2773938849521,871.2773938849521,-871.2573743537021,0.0,1,0.6914140899976094,0.6238475,15,dqn2_is_aligned,0
1105,-962.6705236632934,962.6705236632934,-980.4412756164184,0.0,1,0.49175425415689294,0.623325,11,dqn2_is_aligned,0
1106,-710.528310255324,710.528310255324,-710.528310255324,0.0,1,0.43763224631547926,0.62285,10,dqn2_is_aligned,0
1107,-1410.541990655646,1410.541990655646,-1410.541990655646,0.0,1,0.547310084104538,0.622755,2,dqn2_is_aligned,0
1108,-1057.8221997174296,1057.8221997174296,-1056.4008129986796,0.0,1,0.8027912706136704,0.6222799999999999,10,dqn2_is_aligned,0
1109,-2189.2204464995716,2189.2204464995716,-2189.2204464995716,0.0,1,0.8888972202936808,0.6221375,3,dqn2_is_aligned,0
1110,-1894.3768589981528,1894.3768589981528,-1892.5137608536215,0.0,1,0.9335087405310737,0.62171,9,dqn2_is_aligned,0
1111,-1171.5287612071193,1171.5287612071193,-1178.6846449961818,0.0,1,0.6369730966786543,0.62114,12,dqn2_is_aligned,0
1112,-904.2565052696116,904.2565052696116,-888.7964222617991,0.0,1,0.5647514547620501,0.6208075,7,dqn2_is_aligned,0
1113,-786.534860927305,786.534860927305,-786.534860927305,0.0,1,0.6880343821313646,0.6199525,18,dqn2_is_aligned,0
1114,-2502.287445068305,2502.287445068305,-2502.287445068305,0.0,1,0.5382068753242493,0.6199049999999999,1,dqn2_is_aligned,0
1115,-1539.0638309831863,1539.0638309831863,-1531.9168583269363,0.0,1,0.6966966787974039,0.6197625,3,dqn2_is_aligned,0
1116,-1272.3843651437082,1272.3843651437082,-1281.561306061677,0.0,1,0.5904466938227415,0.6190025,16,dqn2_is_aligned,0
1117,-950.7785584124119,950.7785584124119,-926.0067688616307,0.0,1,0.6043410655111074,0.6186225000000001,8,dqn2_is_aligned,0
1118,-1256.3671293375774,1256.3671293375774,-1242.3051786539836,0.0,1,0.6845338642597198,0.61829,7,dqn2_is_aligned,0
1119,-2500.912475585892,2500.912475585892,-2500.912475585892,0.0,1,1.2253918647766113,0.6182425,1,dqn2_is_aligned,0
1120,-791.6568267292115,791.6568267292115,-793.8949248737428,0.0,1,0.8021956245104472,0.61753,15,dqn2_is_aligned,0
1121,-781.8518040678523,781.8518040678523,-790.9656956694148,0.0,1,0.766464616571154,0.6171975000000001,7,dqn2_is_aligned,0
1122,-1662.9764293117385,1662.9764293117385,-1662.9764293117385,0.0,1,0.7336117178201675,0.6166275,12,dqn2_is_aligned,0
1123,-800.869055689122,800.869055689122,-828.3208379156845,0.0,1,0.6536230192734644,0.61601,13,dqn2_is_aligned,0
1124,-1419.0175656078372,1419.0175656078372,-1388.6760128734622,0.0,1,0.6523043140769005,0.6152500000000001,16,dqn2_is_aligned,0
1125,-1040.1586665618179,1040.1586665618179,-1040.1586665618179,0.0,1,1.0716743618249893,0.61487,8,dqn2_is_aligned,0
1126,-2195.10935531991,2195.10935531991,-2197.497355808191,0.0,1,0.8386231081353294,0.6144425,9,dqn2_is_aligned,0
1127,-992.4351483714183,992.4351483714183,-992.4351483714183,0.0,1,0.8115884098741744,0.614015,9,dqn2_is_aligned,0
1128,-1454.4365759365273,1454.4365759365273,-1457.7498083584023,0.0,1,0.8982249915599823,0.61354,10,dqn2_is_aligned,0
1129,-1026.0175799018723,1026.0175799018723,-1023.9956072456222,0.0,1,0.8520707547664642,0.613065,10,dqn2_is_aligned,0
1130,-1900.7869617281513,1900.7869617281513,-1900.7869617281513,0.0,1,0.6159085062417117,0.6125425,11,dqn2_is_aligned,0
1131,-1139.9792488437604,1139.9792488437604,-1139.9792488437604,0.0,1,0.7638871483504772,0.6121624999999999,8,dqn2_is_aligned,0
1132,-765.6892175883781,765.6892175883781,-767.6395960063469,0.0,1,0.8491113146146139,0.61145,15,dqn2_is_aligned,0
1133,-1026.4459150872563,1026.4459150872563,-1026.4459150872563,0.0,1,0.7367561757564545,0.611165,6,dqn2_is_aligned,0
1134,-2199.454161913733,2199.454161913733,-2199.454161913733,0.0,1,1.168411115805308,0.6110225,3,dqn2_is_aligned,0
1135,-1055.3680688791242,1055.3680688791242,-1059.4311792306867,0.0,1,0.5347110770250622,0.61012,19,dqn2_is_aligned,0
1136,-916.856634400571,916.856634400571,-931.122503541196,0.0,1,0.6696480031196888,0.6095025000000001,13,dqn2_is_aligned,0
1137,-1679.143281857625,1679.143281857625,-1673.3956622287187,0.0,1,0.47922155095471275,0.609075,9,dqn2_is_aligned,0
1138,-853.2373597784856,853.2373597784856,-796.4677064581731,0.0,1,0.8329387238392463,0.6084575,13,dqn2_is_aligned,0
1139,-1337.5896869179642,1337.5896869179642,-1375.4816546914017,0.0,1,0.819571179151535,0.60822,5,dqn2_is_aligned,0
1140,-1182.4465925381041,1182.4465925381041,-1156.746336190448,0.0,1,0.47564250230789185,0.60746,16,dqn2_is_aligned,0
1141,-2185.2531177915116,2185.2531177915116,-2185.413090936043,0.0,1,0.8104232947031657,0.607175,6,dqn2_is_aligned,0
1142,-2194.8748189944954,2194.8748189944954,-2197.884950830433,0.0,1,0.7868602701595852,0.6068425,7,dqn2_is_aligned,0
1143,-1065.580275074352,1065.580275074352,-1063.9436783946644,0.0,1,0.842078223824501,0.6066525,4,dqn2_is_aligned,0
1144,-837.6509936827589,837.6509936827589,-837.6509936827589,0.0,1,0.631450421669904,0.605845,17,dqn2_is_aligned,0
1145,-2193.0506202951615,2193.0506202951615,-2193.7613136545365,0.0,1,0.5890562832355499,0.60537,10,dqn2_is_aligned,0
1146,-2500.299987792914,2500.299987792914,-2500.299987792914,0.0,1,0.5906765460968018,0.6053225,1,dqn2_is_aligned,0
1147,-1912.7385497749478,1912.7385497749478,-1898.818688935104,0.0,1,0.9791016653180122,0.6049424999999999,8,dqn2_is_aligned,0
1148,-2192.6753281096135,2192.6753281096135,-2192.6753281096135,0.0,1,0.967517638206482,0.604705,5,dqn2_is_aligned,0
1149,-947.0054674731778,947.0054674731778,-907.8846178638028,0.0,1,1.0291964709758759,0.604325,8,dqn2_is_aligned,0
1150,-1620.5228509385065,1620.5228509385065,-1610.1936883408503,0.0,1,0.7615574598312378,0.603375,20,dqn2_is_aligned,0
1151,-1897.7510956671217,1897.7510956671217,-1899.1824921514967,0.0,1,0.5574816584587097,0.6031375,5,dqn2_is_aligned,0
1152,-1376.9800128064771,1376.9800128064771,-1374.1172198377271,0.0,1,0.6013361513614655,0.6024725,14,dqn2_is_aligned,0
1153,-758.5049778394164,758.5049778394164,-756.0525852612914,0.0,1,0.6681612307826678,0.6021875,6,dqn2_is_aligned,0
1154,-1232.0657408601555,1232.0657408601555,-1232.0657408601555,0.0,1,0.829925251858575,0.6015225,14,dqn2_is_aligned,0
1155,-1055.0911296647291,1055.0911296647291,-1070.3609660905104,0.0,1,0.6091862519582113,0.601095,9,dqn2_is_aligned,0
1156,-1063.3470282225423,1063.3470282225423,-1063.3470282225423,0.0,1,0.7374115761588601,0.6002875000000001,17,dqn2_is_aligned,0
1157,-1913.8404377461698,1913.8404377461698,-1913.575606203201,0.0,1,0.670105367898941,0.599765,11,dqn2_is_aligned,0
1158,-1101.1116992089628,1101.1116992089628,-1101.1116992089628,0.0,1,0.5590895679261949,0.5993375000000001,9,dqn2_is_aligned,0
1159,-1332.796312035371,1332.796312035371,-1332.796312035371,0.0,1,1.0554266393184661,0.598625,15,dqn2_is_aligned,0
1160,-2509.112548828057,2509.112548828057,-2509.112548828057,0.0,1,0.819414347410202,0.598435,4,dqn2_is_aligned,0
1161,-757.9887947380215,757.9887947380215,-728.2356819450528,0.0,1,0.6202269168570638,0.597675,16,dqn2_is_aligned,0
1162,-1285.545602593545,1285.545602593545,-1289.53949907792,0.0,1,0.8404368348419666,0.597295,8,dqn2_is_aligned,0
1163,-855.3550843681587,855.3550843681587,-839.9852113212837,0.0,1,0.7135975278086133,0.5964400000000001,18,dqn2_is_aligned,0
1164,-1908.6860080993292,1908.6860080993292,-1908.6860080993292,0.0,1,0.8471733729044596,0.5960125000000001,9,dqn2_is_aligned,0
1165,-1897.9463578716218,1897.9463578716218,-1882.2691117778718,0.0,1,1.0886299447579817,0.5954900000000001,11,dqn2_is_aligned,0
1166,-1012.7201583807284,1012.7201583807284,-1020.8781784002597,0.0,1,0.888219056221155,0.5948725,13,dqn2_is_aligned,0
1167,-1447.4558945817812,1447.4558945817812,-1446.6350938005312,0.0,1,0.6303726991881495,0.59378,23,dqn2_is_aligned,0
1168,-1014.986477383477,1014.986477383477,-1014.986477383477,0.0,1,0.5765481442213058,0.5934,8,dqn2_is_aligned,0
1169,-719.8514837374256,719.8514837374256,-719.9015325655506,0.0,1,0.7570919394493103,0.5929725,9,dqn2_is_aligned,0
